Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
331000,1.8984746,499.0,-0.1986734,-0.998200036585331,-0.998200036585331,1.0
332000,1.7741079,499.0,-0.19916354,-0.998200036585331,-0.998200036585331,1.0
333000,1.9239814,499.0,-0.19381163,-0.998200036585331,-0.998200036585331,1.0
334000,1.9601815,None,-0.19573286,None,None,1.0
335000,2.0027592,499.0,-0.19958985,-0.998200036585331,-0.998200036585331,1.0
336000,1.9973416,499.0,-0.19729999,-0.998200036585331,-0.998200036585331,1.0
337000,2.0129087,None,-0.1971059,None,None,1.0
338000,2.0410507,499.0,-0.19950902,-0.998200036585331,-0.998200036585331,1.0
339000,1.9995347,374.25,-0.166262,-0.4986500274389982,-0.4986500274389982,1.0
340000,2.0346987,499.0,-0.19807665,-0.998200036585331,-0.998200036585331,1.0
341000,2.0417845,499.0,-0.19512938,-0.998200036585331,-0.998200036585331,1.0
